0	1124	570.154	314	3520
1	583	460.788	302	3520
2	480	408.066	253	3520
3	432	379.064	253	3520
4	404	359.109	253	3520
5	382	345.762	253	3520
6	367	336.99	253	3520
7	355	327.664	253	3520
8	348	321.685	253	3520
9	344	317.017	242	3520
10	336	312.582	242	3520
11	329	307.408	242	3520
12	324	303.241	242	3520
13	318	299.309	242	3520
14	313	295.782	242	3520
15	310	292.95	242	3520
16	306	290.608	235	3520
17	304	288.29	235	3520
18	303	286.451	235	3520
19	300	283.194	235	3520
20	297	281.323	235	3520
21	296	279.873	235	3520
22	295	278.091	235	3520
23	292	275.537	235	3520
24	290	273.443	232	3520
25	288	271.187	232	3520
26	284	268.226	231	3520
27	282	266.46	231	3520
28	281	265.226	220	3520
29	279	264.015	220	3520
30	277	262.18	220	3520
31	276	261.382	220	3520
32	275	260.065	220	3520
33	274	259.021	220	3520
34	272	257.748	220	3520
35	269	255.895	220	3520
36	267	254.675	220	3520
37	266	253.991	220	3520
38	264	251.656	220	3520
39	263	250.595	220	3520
40	262	249.58	220	3520
41	261	248.996	220	3520
42	260	248.353	220	3520
43	259	247.018	220	3520
44	256	245.83	217	3520
45	256	243.994	217	3520
46	255	243.116	217	3520
47	254	241.981	217	3520
48	253	240.982	217	3520
49	251	239.475	217	3520
50	250	238.299	217	3520
51	248	237.439	217	3520
52	246	236.265	217	3520
53	245	235.642	217	3520
54	243	234.236	217	3520
55	239	233.41	217	3520
56	237	232.592	214	3520
57	235	232.067	214	3520
58	235	231.702	214	3520
59	235	231.395	214	3520
60	235	230.791	214	3520
61	234	230.185	214	3520
62	233	229.8	214	3520
63	232	229.671	214	3520
64	232	229.46	214	3520
65	232	229.106	214	3520
66	232	228.738	214	3520
67	232	228.531	214	3520
68	232	227.926	214	3520
69	231	227.585	214	3520
70	231	227.104	214	3520
71	231	226.615	214	3520
72	231	226.313	214	3520
73	230	225.787	214	3520
74	230	225.139	214	3520
75	230	224.799	210	3520
76	229	224.329	210	3520
77	229	223.822	210	3520
78	227	223.346	210	3520
79	227	222.916	210	3520
80	227	222.28	210	3520
81	227	221.55	210	3520
82	227	220.88	210	3520
83	225	220.144	210	3520
84	224	219.455	210	3520
85	221	218.934	210	3520
86	220	218.813	210	3520
87	220	218.594	210	3520
88	220	218.489	210	3520
89	220	218.358	210	3520
90	220	218.161	210	3520
91	220	217.945	210	3520
92	220	217.753	208	3520
93	220	217.452	208	3520
94	220	216.985	208	3520
95	220	216.605	208	3520
96	219	216.101	203	3520
97	218	215.667	203	3520
98	217	215.492	203	3520
99	217	215.35	203	3520
100	217	215.24	203	3520
101	217	215.055	203	3520
102	217	214.725	203	3520
103	217	214.375	203	3520
104	217	213.891	203	3520
105	217	213.455	203	3520
106	215	212.745	199	3520
107	214	212.49	193	3520
108	214	212.136	193	3520
109	214	211.67	193	3520
110	214	211.424	193	3520
111	214	210.935	193	3520
112	214	210.575	193	3520
113	213	210.092	193	3520
114	212	209.736	193	3520
115	211	209.619	193	3520
116	211	209.523	193	3520
117	211	209.261	191	3520
118	211	209.152	191	3520
119	211	208.949	191	3520
120	211	208.411	191	3520
121	211	207.998	191	3520
122	210	207.642	191	3520
123	210	207.392	191	3520
124	210	206.952	191	3520
125	210	206.204	188	3520
126	210	205.203	188	3520
127	208	204.167	188	3520
128	206	203.579	188	3520
129	206	203.284	188	3520
130	206	202.533	188	3520
131	205	201.713	188	3520
132	203	201.361	188	3520
133	203	201.042	188	3520
134	203	200.662	188	3520
135	203	200.009	188	3520
136	203	199.329	188	3520
137	203	198.628	188	3520
138	202	197.7	188	3520
139	201	197.084	188	3520
140	200	196.192	188	3520
141	198	195.185	188	3520
142	197	194.648	188	3520
143	196	193.999	188	3520
144	194	193.68	188	3520
145	194	193.562	186	3520
146	194	193.425	186	3520
147	194	193.329	186	3520
148	194	193.252	186	3520
149	194	193.065	186	3520
150	194	192.737	186	3520
151	194	192.461	186	3520
152	194	192.009	186	3520
153	194	191.47	186	3520
154	193	190.855	186	3520
155	192	190.256	186	3520
156	192	189.744	186	3520
157	190	189.314	186	3520
158	190	189.203	186	3520
159	190	188.991	186	3520
160	190	188.583	186	3520
161	190	188.042	186	3520
162	190	187.395	186	3520
163	190	186.615	186	3520
164	187	186.129	182	3520
165	186	185.98	182	3520
166	186	185.975	182	3520
167	186	185.975	182	3520
168	186	185.964	182	3520
169	186	185.949	182	3520
170	186	185.919	182	3520
171	186	185.894	182	3520
172	186	185.864	182	3520
173	186	185.813	180	3520
174	186	185.752	180	3520
175	186	185.637	180	3520
176	186	185.485	177	3520
177	186	185.225	177	3520
178	186	184.998	177	3520
179	186	184.533	177	3520
180	185	184.252	177	3520
181	185	183.908	177	3520
182	185	183.462	177	3520
183	185	182.628	177	3520
184	185	181.757	177	3520
185	185	180.689	177	3520
186	184	179.226	176	3520
187	183	177.614	176	3520
188	177	176.995	176	3520
189	177	176.995	176	3520
190	177	176.995	176	3520
191	177	176.995	176	3520
192	177	176.99	176	3520
193	177	176.99	176	3520
194	177	176.965	176	3520
195	177	176.955	176	3520
196	177	176.904	171	3520
197	177	176.847	170	3520
198	177	176.802	170	3520
199	177	176.721	170	3520
200	177	176.588	170	3520
201	177	176.421	170	3520
202	177	176.235	170	3520
203	177	175.938	170	3520
204	176	175.34	170	3520
205	176	175.074	170	3520
206	176	174.452	170	3520
207	176	173.436	170	3520
208	176	172.052	170	3520
209	171	170.01	170	3520
210	170	170	170	3520
211	170	170	170	3520
212	170	170	170	3520
213	170	170	170	3520
214	170	170	170	3520
215	170	169.958	162	3520
216	170	169.958	162	3520
217	170	169.958	162	3520
218	170	169.958	162	3520
219	170	169.958	162	3520
220	170	169.958	162	3520
221	170	169.958	162	3520
222	170	169.922	162	3520
223	170	169.849	162	3520
224	170	169.661	162	3520
225	170	169.547	162	3520
226	170	169.349	162	3520
227	170	169.044	162	3520
228	170	168.682	162	3520
229	170	168.092	162	3520
230	170	167.271	162	3520
231	170	166.163	162	3520
232	170	164.437	162	3520
233	163	162.359	162	3520
234	163	162.035	162	3520
235	162	162	162	3520
236	162	162	162	3520
237	162	162	162	3520
238	162	162	162	3520
239	162	161.963	155	3520
240	162	161.948	155	3520
241	162	161.948	155	3520
242	162	161.948	155	3520
243	162	161.948	155	3520
244	162	161.928	155	3520
245	162	161.928	155	3520
246	162	161.907	155	3520
247	162	161.871	155	3520
248	162	161.85	155	3520
249	162	161.83	155	3520
250	162	161.778	155	3520
251	162	161.778	155	3520
252	162	161.737	155	3520
253	162	161.686	155	3520
254	162	161.65	155	3520
255	162	161.548	155	3520
256	162	161.476	155	3520
257	162	161.435	155	3520
258	162	161.324	155	3520
259	162	161.192	155	3520
260	162	161.146	155	3520
261	162	160.974	155	3520
262	162	160.811	155	3520
263	162	160.487	155	3520
264	162	160.075	155	3520
265	162	159.572	155	3520
266	162	158.922	155	3520
267	160	157.886	151	3520
268	158	157.558	151	3520
269	158	157.376	151	3520
270	158	157.164	151	3520
271	158	156.943	151	3520
272	158	156.578	151	3520
273	158	156.12	151	3520
274	157	155.545	151	3520
275	156	155.163	151	3520
276	155	154.939	151	3520
277	155	154.898	151	3520
278	155	154.898	151	3520
279	155	154.893	151	3520
280	155	154.893	151	3520
281	155	154.872	151	3520
282	155	154.872	151	3520
283	155	154.872	151	3520
284	155	154.872	151	3520
285	155	154.82	149	3520
286	155	154.815	149	3520
287	155	154.815	149	3520
288	155	154.81	149	3520
289	155	154.734	149	3520
290	155	154.693	149	3520
291	155	154.688	149	3520
292	155	154.591	149	3520
293	155	154.438	149	3520
294	155	154.408	149	3520
295	155	154.382	149	3520
296	155	154.235	149	3520
297	155	154.154	149	3520
298	155	153.987	149	3520
299	155	153.573	149	3520
300	155	153.137	149	3520
301	155	152.813	149	3520
302	155	152.371	149	3520
303	154	151.626	149	3520
304	151	150.959	149	3520
305	151	150.929	149	3520
306	151	150.909	149	3520
307	151	150.787	145	3520
308	151	150.665	145	3520
309	151	150.523	145	3520
310	151	150.332	145	3520
