0	279	290.57	306	279	290.57	306	1	1.99	3	3520
1	279	283.49	290	279	283.49	290	1	2.01	4	3520
2	279	281.37	282	279	281.37	282	2	2.34	4	3520
3	279	281.37	282	279	281.37	282	2	2.34	4	3520
4	279	281.37	282	279	281.37	282	2	2.34	4	3520
5	279	281.37	282	279	281.37	282	2	2.34	4	3520
6	279	281.37	282	279	281.37	282	2	2.34	4	3520
7	279	281.37	282	279	281.37	282	2	2.34	4	3520
8	279	281.37	282	279	281.37	282	2	2.34	4	3520
9	279	281.37	282	279	281.37	282	2	2.34	4	3520
10	279	281.37	282	279	281.37	282	2	2.34	4	3520
11	279	281.37	282	279	281.37	282	2	2.34	4	3520
12	279	281.37	282	279	281.37	282	2	2.34	4	3520
13	279	281.37	282	279	281.37	282	2	2.34	4	3520
14	279	281.37	282	279	281.37	282	2	2.34	4	3520
15	279	281.37	282	279	281.37	282	2	2.34	4	3520
16	279	281.37	282	279	281.37	282	2	2.34	4	3520
17	279	281.37	282	279	281.37	282	2	2.34	4	3520
18	279	281.37	282	279	281.37	282	2	2.34	4	3520
19	279	281.37	282	279	281.37	282	2	2.34	4	3520
20	279	281.37	282	279	281.37	282	2	2.34	4	3520
21	279	281.37	282	279	281.37	282	2	2.34	4	3520
22	279	281.37	282	279	281.37	282	2	2.34	4	3520
23	279	281.37	282	279	281.37	282	2	2.34	4	3520
24	279	281.37	282	279	281.37	282	2	2.34	4	3520
25	279	281.37	282	279	281.37	282	2	2.34	4	3520
26	279	281.37	282	279	281.37	282	2	2.34	4	3520
27	279	281.37	282	279	281.37	282	2	2.34	4	3520
28	279	281.37	282	279	281.37	282	2	2.34	4	3520
29	279	281.37	282	279	281.37	282	2	2.34	4	3520
30	279	281.37	282	279	281.37	282	2	2.34	4	3520
31	279	281.37	282	279	281.37	282	2	2.34	4	3520
32	279	281.37	282	279	281.37	282	2	2.34	4	3520
33	279	281.37	282	279	281.37	282	2	2.34	4	3520
34	279	281.37	282	279	281.37	282	2	2.34	4	3520
35	279	281.37	282	279	281.37	282	2	2.34	4	3520
36	279	281.37	282	279	281.37	282	2	2.34	4	3520
37	279	281.37	282	279	281.37	282	2	2.34	4	3520
38	279	281.37	282	279	281.37	282	2	2.34	4	3520
39	279	281.37	282	279	281.37	282	2	2.34	4	3520
40	279	281.37	282	279	281.37	282	2	2.34	4	3520
41	279	281.37	282	279	281.37	282	2	2.34	4	3520
42	279	281.37	282	279	281.37	282	2	2.34	4	3520
43	279	281.37	282	279	281.37	282	2	2.34	4	3520
44	279	281.37	282	279	281.37	282	2	2.34	4	3520
45	279	281.37	282	279	281.37	282	2	2.34	4	3520
46	279	281.37	282	279	281.37	282	2	2.34	4	3520
47	279	281.37	282	279	281.37	282	2	2.34	4	3520
48	279	281.37	282	279	281.37	282	2	2.34	4	3520
49	279	281.37	282	279	281.37	282	2	2.34	4	3520
50	279	281.37	282	279	281.37	282	2	2.34	4	3520
51	279	281.37	282	279	281.37	282	2	2.34	4	3520
52	279	281.37	282	279	281.37	282	2	2.34	4	3520
53	279	281.37	282	279	281.37	282	2	2.34	4	3520
54	279	281.37	282	279	281.37	282	2	2.34	4	3520
55	279	281.37	282	279	281.37	282	2	2.34	4	3520
56	279	281.37	282	279	281.37	282	2	2.34	4	3520
57	279	281.37	282	279	281.37	282	2	2.34	4	3520
58	279	281.37	282	279	281.37	282	2	2.34	4	3520
59	279	281.37	282	279	281.37	282	2	2.34	4	3520
60	279	281.37	282	279	281.37	282	2	2.34	4	3520
61	279	281.37	282	279	281.37	282	2	2.34	4	3520
62	279	281.37	282	279	281.37	282	2	2.34	4	3520
63	279	281.37	282	279	281.37	282	2	2.34	4	3520
