0	3473	3185.53	2835	3520
1	3195	3100.57	2835	3520
2	3121	3039.54	2829	3520
3	3064	2993.22	2827	3520
4	3020	2947.56	2756	3520
5	2970	2910.49	2696	3520
6	2939	2877.96	2674	3520
7	2905	2846.77	2663	3520
8	2872	2812.49	2658	3520
9	2846	2789.12	2651	3520
10	2823	2767.03	2651	3520
11	2797	2745.72	2631	3520
12	2771	2723.28	2617	3520
13	2748	2704.65	2583	3520
14	2730	2683.21	2523	3520
15	2713	2670.67	2523	3520
16	2696	2654.96	2523	3520
17	2683	2640.4	2511	3520
18	2665	2620.39	2455	3520
19	2651	2605.82	2455	3520
20	2634	2587.53	2371	3520
21	2618	2573.15	2371	3520
22	2603	2559.17	2371	3520
23	2589	2545.74	2371	3520
24	2579	2536.82	2371	3520
25	2569	2525.1	2371	3520
26	2556	2508.87	2323	3520
27	2543	2495.4	2294	3520
28	2526	2483.26	2294	3520
29	2514	2468.62	2294	3520
30	2501	2454.59	2294	3520
31	2489	2443.25	2264	3520
32	2476	2431	2264	3520
33	2461	2414.92	2264	3520
34	2449	2402.1	2194	3520
35	2437	2389.45	2194	3520
36	2425	2381.54	2194	3520
37	2411	2370.19	2194	3520
38	2400	2362.56	2194	3520
39	2391	2352.71	2194	3520
40	2381	2342.85	2161	3520
41	2373	2333.63	2161	3520
42	2364	2324.69	2161	3520
43	2355	2315.97	2161	3520
44	2346	2310.8	2161	3520
45	2340	2305.38	2161	3520
46	2335	2300.4	2161	3520
47	2330	2295.54	2161	3520
48	2322	2287.67	2161	3520
49	2316	2280.48	2161	3520
50	2310	2274.5	2121	3520
51	2302	2266.77	2121	3520
52	2297	2260.97	2100	3520
53	2289	2254.57	2100	3520
54	2282	2248.7	2100	3520
55	2278	2242.56	2100	3520
56	2272	2237.63	2100	3520
57	2267	2231.38	2100	3520
58	2261	2226.1	2100	3520
59	2255	2220.19	2100	3520
60	2249	2214.63	2100	3520
61	2244	2207.34	2100	3520
62	2240	2202.73	2100	3520
63	2232	2198.53	2100	3520
