0	13352	22520.9	35198	61520	68805.9	79948	6	8.18	12	3520
1	13352	18311.4	22034	61520	69215.4	82248	6	8.31	13	3520
2	12564	16761.9	18858	62132	69664.4	82248	6	8.53	13	3520
3	11670	15822.1	17458	62132	69781.7	82248	6	8.61	13	3520
4	10776	15055.9	16540	62132	69445.5	81142	6	8.48	11	3520
5	10776	14585.3	15564	64814	70010.5	81142	7	8.72	11	3520
6	10776	14176	15446	63920	70009.1	81142	7	8.8	11	3520
7	10776	13760.3	14858	63526	69727.3	81142	6	8.73	11	3520
8	10776	13503.3	14658	63526	70081.8	81142	6	8.85	11	3520
9	10776	13213.7	14352	63526	69975.7	77760	6	8.89	11	3520
10	10776	12875.9	13858	63526	69795.5	78654	6	8.83	11	3520
11	10776	12599.1	13646	64608	69910.8	76372	7	8.94	11	3520
12	10776	12411.5	13152	64514	69974.2	76372	7	8.91	11	3520
13	10164	12223.7	13058	64514	70054.3	76372	7	8.97	11	3520
14	10164	12030.5	12870	63714	69952.7	76166	7	8.98	11	3520
15	10164	11900.1	12552	63714	69813.9	76166	7	8.97	11	3520
16	10164	11796.9	12376	63714	69787	76166	7	8.94	11	3520
17	10164	11682.2	12270	63714	70126	76166	7	9.14	11	3520
18	10164	11597.8	11976	65214	70221.4	79760	7	9.24	11	3520
19	10164	11503.7	11952	65720	70052.6	79760	8	9.37	11	3520
20	10164	11384.7	11752	65308	69941.4	76166	8	9.37	11	3520
21	10164	11228.4	11752	65308	69967.4	76166	8	9.25	11	3520
22	10164	11137.2	11670	65720	69896.2	76166	8	9.21	11	3520
23	10164	11013.6	11482	64420	70132.2	76166	8	9.21	11	3520
24	9988	10949.7	11352	63526	70045.3	76166	8	9.18	11	3520
25	9988	10875.8	11352	63526	70857.5	76166	8	9.22	11	3520
26	9988	10781.3	11258	67196	71118.6	76166	8	9.3	11	3520
27	9988	10672.1	11164	68602	71090.2	76166	8	9.32	11	3520
28	9988	10593.2	10776	69502	70976.1	76166	9	9.3	11	3520
29	9988	10556.8	10776	69102	71081.7	76166	9	9.32	11	3520
30	9988	10486.6	10776	69102	71500.7	76166	9	9.42	11	3520
31	9988	10414	10776	69102	72015.5	76166	9	9.52	11	3520
32	9988	10324.7	10670	69102	72338.1	76166	9	9.59	11	3520
33	9988	10227.8	10670	69102	72623.7	76966	9	9.7	11	3520
34	9988	10163.9	10376	69102	72933.8	76966	9	9.77	11	3520
35	9564	10123.9	10282	69102	72768.7	76966	9	9.78	11	3520
36	9564	10090.8	10282	69102	72641.4	76966	9	9.8	11	3520
37	9564	10034.1	10282	69102	72568.2	76966	9	9.86	11	3520
38	9564	9979.5	10164	69102	72445.9	75472	9	9.9	11	3520
39	9564	9970.8	9988	69102	72460.9	75472	9	9.92	11	3520
40	9564	9969.5	9988	69102	72533.4	75472	9	9.93	11	3520
41	9564	9969.26	9988	69102	72524.2	75472	9	9.92	11	3520
42	9564	9960.42	9988	69102	72647.2	75472	9	9.93	11	3520
43	9564	9954.76	9988	69102	72722.5	75472	9	9.94	11	3520
